Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
NO,Model X,2,14055302,Assembly - Cover - Footwell - Driver's (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,14055402,Assembly - Cover - Footwell - Passenger's (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,14055412,Cover - Footwell - Passenger (RHD) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,14055422,Cover - Footwell - Driver (RHD) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15050002,Cover - Overhead Harness (Triple Cam),Remove and Replace,0.12,0.12
NO,Model X,2,15050012,Harness Assembly - Overhead (Triple Cam),Remove and Replace,0.18,0.18
NO,Model X,2,15050022,Cover - Overhead Harness (Mono Cam),Remove and Replace,0.12,0.12
NO,Model X,2,15050032,Harness Assembly - Overhead (Mono Cam),Remove and Replace,0.18,0.18
NO,Model X,2,15050202,Mirror - Rear View (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15050912,Triple Camera Cover – Lower (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15051002,Sun Visor - Driver's (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model X,2,15052002,Harness Assembly - Overhead Console (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,15111002,Trim - Upper - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15111302,Trim - Liftgate - Lower (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15111902,Trim - Liftgate - Middle (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15112002,Grille - Speaker - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
YES,Model X,2,15130004,Diagnosis: Closures,General Diagnosis,0.65,0.65
NO,Model X,2,15132002,Panel - Door Trim - Rear - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,15132102,Panel - Door Trim - Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,15132302,Panel - Door Trim - Rear - Upper - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15132402,Panel - Door Trim - Rear - Upper - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15132502,Garnish - Door Trim - LH - Rear - Lower (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15132602,Garnish - Door Trim - RH - Rear - Lower (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15133002,Grille - Speaker - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15133102,Grille - Speaker - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15180502,Trim - Sill Panel - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15180602,Trim - Sill Panel - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15180902,Welcome Plate - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15181002,Welcome Plate - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15182402,Trim - A-Pillar - Lower - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15182502,Trim - A-Pillar - Lower - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15183002,Trim - B-Pillar - Upper - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model X,2,15183102,Trim - B-Pillar - Upper - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model X,2,15183402,Trim - B-Pillar - Lower - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15183502,Trim - B-Pillar - Lower - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15184002,Trim - A-Pillar - Upper - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,15184102,Trim - A-Pillar - Upper - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,15184402,Trim - A-Pillar - Sun Visor Bezel - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15184502,Trim - A-Pillar - Sun Visor Bezel - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15184602,Magnet - A-Pillar - Sun Visor Bezel - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15184702,Magnet - A-Pillar - Sun Visor Bezel - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15185002,Footrest - Driver's (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15185402,Trim - C-Pillar - Mid - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15185502,Trim - C-Pillar - Mid - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,15185802,Trim - C-Pillar - Lower - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model X,2,15185902,Trim - C-Pillar - Lower - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15186002,Trim - C-Pillar - Upper - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15186102,Trim - C-Pillar - Upper - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,2,15186202,Support - Parcel Shelf - LH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,2,15186302,Support - Parcel Shelf - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model X,2,15187102,Racetrack Trim - Lower - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,15187202,Racetrack Trim - Lower - RH (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,2,15187502,Racetrack Trim - Rear - LH (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,15187602,Racetrack Trim - Rear - RH (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,15187702,Racetrack Trim - Upper - LH (Remove & Replace),Remove and Replace,1.5,1.5
NO,Model X,2,15187802,Racetrack Trim - Upper - RH (Remove & Replace),Remove and Replace,1.5,1.5
NO,Model X,2,15190102,Center Console (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,2,15190502,Air Outlet - Center Console (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15191102,Closeout Extension - Center Console - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15191202,Closeout Extension - Center Console - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15191702,Base - Armrest - Center Console (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,2,15192002,Trim - Center Console - Rear (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15192502,Armrest Pads - Center Console - 1st Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15192802,USB Hub - Center Console (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,15193002,Trim - Armrest - Center Console (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,2,15193502,Phone Dock Adapter (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15244802,Trim - Sill - Trunk (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15245402,Carpet - Rear Trunk (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15245602,Trim - Rear Trunk - Rear Wall (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,15301902,Floor Mat Set (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15302402,Floor Panel - 1st Row (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model X,2,15302502,Carpet - 1st Row (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model X,2,15303102,Floor Panel - 2nd Row - Middle (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,2,15303108,Floor Panel - 2nd Row - Middle,Restore,0.42,0.42
NO,Model X,2,15303202,Floor Panel - 2nd Row - Rear (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,15303208,Floor Panel - 2nd Row - Rear,Restore,0.3,0.3
NO,Model X,2,15305102,Trunk Load Floor - Rear (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model X,2,15307202,Absorber - Wheelhouse - Rear - RH (Remove & Replace),Remove and Replace,2.58,2.58
NO,Model X,2,15352002,Center Console - 2nd Row (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,15352006,Center Console - 2nd Row (Retrofit),Retrofit,0.36,0.36
NO,Model X,2,15352502,Keystone Panel - Center Console - 2nd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,16010103408,HV Battery Cover Corrosion (Removal not Possible),Restore,0.06,0.06
NO,Model X,2,16010103419,HV Battery Cover Corrosion (Corrosion not Present),Inspection,0.06,0.06
NO,Model X,2,16010103508,HV Battery Cover Corrosion (Corrosion Removed),Restore,1.38,1.38
NO,Model X,2,16010200402,BATTERY FLOW NUT REPLACEMENT,Remove and Replace,0.36,0.36
YES,Model X,2,16010201,HV Battery (AWD),Remove and Install,1.62,1.62
YES,Model X,2,16010202,HV Battery (AWD),Remove and Replace,2.46,2.46
NO,Model X,2,16010500,Not Applicable,Inspection,0.0,0.0
NO,Model X,2,16011051,"Ancillary
Unit (HV Battery 2.0)",Remove and Install,4.08,4.08
NO,Model X,2,16011052,"Ancillary
Unit (HV Battery 2.0)",Remove and Replace,4.08,4.08
NO,Model X,2,16012042,Aero Shield Support Tab - HV Battery 2.0 (Battery Already Removed),Remove and Replace,1.08,1.08
NO,Model X,2,16012052,Aero Shield Support Tab - HV Battery 2.0 (Battery Not Yet Removed),Remove and Replace,1.62,1.62
NO,Model X,2,16012112,BMS PCBA - High Voltage Battery Assembly (HV Battery 1.0/1.5) (Remove & Replace),Remove and Replace,4.38,4.38
NO,Model X,2,16012118,BMS Standoff - High Voltage Battery Assembly (Repair),Restore,0.06,0.06
NO,Model X,2,16013008,Battery Enclosure - Re-seal - Level 1,Restore,0.6,0.6
NO,Model X,2,16013108,Battery Enclosure - Re-seal - Level 2,Restore,1.2,1.2
NO,Model X,2,16014002,HV Battery Blanket (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model X,2,16015100,Discharge HV Battery (Through Rapid Mate),Test/Adjust,0.36,0.36
NO,Model X,2,16015200,Discharge HV Battery (Through Discharge Port),Test/Adjust,0.3,0.3
YES,Model X,2,16015300,Discharge HV Battery (At Pack Contactors),Test/Adjust,1.02,1.02
NO,Model X,2,16101006,Mud Flaps - HV Battery (Retrofit),Retrofit,1.74,1.74
YES,Model X,2,16102100,HV Battery Air Leak Test,Test/Adjust,0.66,0.66
YES,Model X,2,16300100,Resistance Meter (Zero Adjust),Test/Adjust,0.05,0.05
NO,Model X,2,16302202,BMS PCBA - High Voltage Battery Assembly (HV Battery 2.0) (Remove & Replace),Remove and Replace,2.94,2.94
NO,Model X,2,16302841,Battery Module Remove and Replace (Reman),Fee,0.4,0.4
NO,Model X,2,16304176,Halfcup Charge/Discharge Test (Reman),Fee,5.29,5.29
NO,Model X,2,16308502,Fuse - Pyrotechnic - HV Battery 2.0 (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,2,16308507,Fuse - Pyrotechnic - HV Battery 2.0 (Dismantle and Discard),Modify,0.05,0.05
NO,Model X,2,16308602,Rapid Mate - Low Voltage (HV Battery 2.0) (Remove & Replace),Remove and Replace,3.42,3.42
NO,Model X,2,16900308,HV Battery Damage Evaluation (Reman),Retrofit,1.0,1.0
NO,Model X,2,16900508,HV Battery Safety Check (Reman),Retrofit,1.0,1.0
NO,Model X,2,16901808,Battery Enclosure Replacement (Reman),Sublet,0.0,0.0
NO,Model X,2,16901908,Battery Module Replacement (Reman),Sublet,0.0,0.0
NO,Model X,2,16902408,Charge/Discharge Test (Reman),Sublet,0.0,0.0
NO,Model X,2,16902608,Battery Reassembly (Reman),Sublet,0.0,0.0
NO,Model X,2,16902808,Battery Module Repair (Reman),Sublet,0.0,0.0
NO,Model X,2,16903108,HV Battery Coolant Leak Rectification (Reman),Retrofit,1.0,1.0
NO,Model X,2,16904008,Enclosure - HV Battery - Remanufactured (Reman),Retrofit,5.35,5.35
NO,Model X,2,16904208,Enclosure - HV Battery - New (Reman),Retrofit,4.6,4.6
NO,Model X,2,16904508,Baffle - Vent - HV Battery (Reman),Retrofit,0.15,0.15
NO,Model X,2,16905008,Battery Management System (BMS) (Reman),Retrofit,0.45,0.45
NO,Model X,2,16906208,Modules - HV Battery - Upper (Reman),Retrofit,0.25,0.25
NO,Model X,2,16906408,Modules - HV Battery - Lower (Reman),Retrofit,0.7,0.7
YES,Model X,2,17000004,Diagnosis: Driver Assistance,General Diagnosis,0.5,0.5
YES,Model X,2,17000008,Jumpstart Vehicle (Restore),Restore,0.12,0.12
YES,Model X,2,17010000,Vehicle HV Disablement Procedure,Test/Adjust,1.14,1.14
NO,Model X,2,17010200,Disconnect 12V Power,Modify,0.24,0.24
NO,Model X,2,17011202,Battery - 12V (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,17011602,E-Fuse Module (1st Generation) (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model X,2,17012502,12V Battery Negative Cable Assembly - 12V Battery and Fuses (Remove and Replace),Remove and Replace,0.3,0.3
NO,Model X,2,17012602,Vent Tube - 12V Battery (Remove and Replace),Remove and Replace,0.24,0.24
NO,Model X,2,17015232,Harness - Body (Remove & Replace) (LHD),Remove and Replace,8.9,8.9
YES,Model X,2,17100008,Harness Connector - Reconnect,Restore,0.1,0.1
NO,Model X,2,17100132,Harness - Seat Assembly - 2nd Row - LH - (With 2nd Row Bench Seat) (Remove & Replace),Remove and Replace,1.44,1.44
NO,Model X,2,17100302,Harness - Center Console (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model X,2,17100402,Harness - Body - Lower Dash (Remove & Replace),Remove and Replace,8.55,8.55
NO,Model X,2,17101102,Harness - Fascia - Rear (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,2,17102302,Harness - Seat Assembly - 2nd Row - RH - (With 2nd Row Bench Seat) (Remove and Replace),Remove and Replace,1.44,1.44
NO,Model X,2,17102808,Harness - Rear Door - Lower - LH - Repair,Remove and Rebuild,0.0,0.0
NO,Model X,2,17102812,Harness - Rear Door - Lower - LH (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,17102822,Harness - Rear Door - Lower - RH (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,17103002,Harness - Rear Door - Upper - LH (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model X,2,17103102,Harness - Rear Door - Upper - RH (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,2,17103108,Harness - Rear Door - Upper - RH - Repair,Remove and Rebuild,0.9,0.9
NO,Model X,2,17104502,Harness - Liftgate (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model X,2,17105002,Harness - Body (Remove & Replace),Remove and Replace,11.35,11.35
YES,Model X,2,17105006,Wire - Electrical Harness (Overlay),Retrofit,0.0,0.0
NO,Model X,2,17107602,Harness - Seat Back - 3rd Row - RH (Remove & Replace),Remove and Replace,0.6,0.6
YES,Model X,2,17108100,Diagnosis: Low Voltage Distribution and Controllers,General Diagnosis,1.0,1.0
NO,Model X,2,17150016,Electronic Toll Collection System (Retrofit),Retrofit,0.6,0.6
NO,Model X,2,17152302,Module - Rear Body Controller - BCM (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,2,17152602,Module - Central Body Controller - BCCEN (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,2,17154503,Module - Gateway,Module Reset/Reflashed,0.2,0.2
NO,Model X,2,17154603,Module - Bluetooth (Parrot),Module Reset/Reflashed,0.1,0.1
NO,Model X,2,17157002,ECU Box (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,2,17250102,Camera - Rear View (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,2,17261102,Camera - B-Pillar - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,17261202,Camera - B-Pillar - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,17270102,Module - Park Assist (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model X,2,17271302,Sensor - Park Assist - Rear - Set (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,17302102,Switch - Glove Box (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model X,2,17303002,Power Socket 12V - Center Console (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,2,17303202,Power Socket 12V - Rear Trunk (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,17303502,USB Port - 3rd Row Seat (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17350802,Light - Map - Rear (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,2,17350902,Task Light - Footwell Cover - RH (Remove and Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17351502,Puddle Light - Rear Trunk (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17352202,Welcome Lamp - Rear Door - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model X,2,17352302,Welcome Lamp - Rear Door - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model X,2,17352402,Puddle Light - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17355102,Task Light - Footwell Cover - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17400102,Headlight  - LH (Remove & Replace),Remove and Replace,0.96,0.96
YES,Model X,2,17400150,Headlights - Adjust - NA (Tool Method),Test/Adjust,0.18,0.18
NO,Model X,2,17400202,Headlight - RH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model X,2,17400252,Headlight  - Pair (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,2,17402002,Tail Light Assembly - LH (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model X,2,17402202,Tail Light Assembly - RH (with Subwoofer) (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,2,17402252,Tail Light Assembly - RH (without Subwoofer) (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,2,17402602,Light - License Plate (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model X,2,17402702,Light - Fog/Reverse - Rear - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,2,17402802,Light - Fog/Reverse - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,2,17402902,Lights - Fog/Reverse - Rear - LH/RH (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,2,17403502,Lamp - Reflex - Rear - LH (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,2,17403602,Lamp - Reflex - Rear - RH  (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,2,17409000,Headlight - Adjust - North America,Test/Adjust,0.15,0.15
NO,Model X,2,17450513,Key Fob - Program (No Keys Present),Program,0.12,0.12
NO,Model X,2,17450603,Key Fob (Tegra) (Unpair),Removal,0.0,0.0
NO,Model X,2,17450902,Battery - Key Fob (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17451002,Siren - Battery Backed (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,17451202,Antenna - Passive Entry - Rocker - LH (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model X,2,17451302,Antenna - Passive Entry - Rocker - RH (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model X,2,17451601,Antenna (with Cap) - Passive Entry - Center Console,Remove and Install,0.72,0.72
NO,Model X,2,17451602,Antenna (with Cap) - Passive Entry - Center Console,Remove and Replace,0.72,0.72
NO,Model X,2,17451802,Antenna - Passive Entry - Rear (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,2,17500302,Wiper Arm - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17500352,Wiper Arm - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model X,2,17501802,Wiper Arms - Pair  (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,17502502,Wiper Module (LHD) (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,2,17502702,Wiper Module (RHD) (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,2,17530102,Horn - High Tone (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,2,17530202,Horns - Tone Horn Assembly - Pair (Remove and Replace),Remove and Replace,0.66,0.66
NO,Model X,2,17530302,Horn - Low Tone (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,2,17551002,Accelerator (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,2,17570102,Pyrotechnic Battery Disconnect (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,2,18100402,Duct - Busbar - 3rd Row - RH (Remove and Replace),Remove and Replace,0.6,0.6
NO,Model X,2,18100602,Module - HVAC Controller - RCCM (Remove & Replace),Remove and Replace,1.32,1.32
NO,Model X,2,18101002,HVAC Assembly (Remove & Replace),Remove and Replace,6.6,6.6
NO,Model X,2,18101602,Duct - Rocker - 3rd Row - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,2,18102102,Actuator - Driver's Temperature (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,2,18103002,Module - Thermal Controller (Remove & Replace),Remove and Replace,1.44,1.44
NO,Model X,2,18103102,Motor - Fan Assembly - Rear HVAC (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,18103222,Blower Control FET - Blower Motor - HVAC (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,18103802,Duct - HEPA Filter (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model X,2,18105501,Filter - HEPA,Remove and Install,0.18,0.18
NO,Model X,2,18105502,Filter - HEPA,Remove and Replace,0.18,0.18
NO,Model X,2,18106602,Heater - Rear PTC (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,18107002,Sensor - Air Quality (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,2,18107202,Sensor - Ambient Air Temperature (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model X,2,18107602,Sensor - Temperature - Evaporator (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,18107702,Sensor - Temperature - Evaporator - Rear (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model X,2,18200402, Hose Coupler To DCDC,Remove and Replace,2.4,2.4
NO,Model X,2,18201012,Evaporator (Remove & Replace),Remove and Replace,6.25,6.25
NO,Model X,2,18203902,A/C Compressor (Remove & Replace),Remove and Replace,2.52,2.52
NO,Model X,2,18204102,Pipes - High/Low Pressure - Charge Port (with Rear HVAC) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model X,2,18204402,Pipes - High/Low Pressure - Charge Port (without Rear HVAC) (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,2,18205002,TXV Valve­ Evaporator (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,18205502,Sensor - Pressure and Temperature - High Pressure (Remove and Replace),Remove and Replace,1.08,1.08
NO,Model X,2,18205602,Sensor - Pressure and Temperature - Low Pressure (Remove and Replace),Remove and Replace,1.08,1.08
NO,Model X,2,18206002,Battery Chiller and EXV Assembly (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model X,2,18206202,Battery Chiller (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,18207002,Pipes - High/Low Pressure - Charge Port to Rocker (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model X,2,18300052,Hose - Battery Coolant Pump 1 to Battery Coolant Pump 2 (2nd Generation) (Remove and Replace),Remove and Replace,0.84,0.84
NO,Model X,2,18300702,Hose - 3-Way Valve to 4-Way Valve (Remove and Replace),Remove and Replace,1.08,1.08
YES,Model X,2,18300900,Thermal System Test,Test/Adjust,0.1,0.1
YES,Model X,2,18301000,Clean Radiator,Maintenance,0.96,0.96
NO,Model X,2,18301002,Radiator (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model X,2,18301100,Clean Radiator (Non-Heat Pump),Maintenance,0.9,0.9
NO,Model X,2,18301102,Hose - Radiator to 3-Way Valve (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,2,18301300,Remove and Clean Radiator (Non-Heat Pump),Maintenance,1.38,1.38
NO,Model X,2,18301502,Superbottle (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model X,2,18302522,Hose - Outlet - Small Rear Drive Unit (Remove & Replace),Remove and Replace,3.3,3.3
NO,Model X,2,18304102,Hose - Reservoir to 4 Way Coolant Valve (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,2,18304802,Hose - Battery to 4 Way Coolant Valve (Remove & Replace),Remove and Replace,2.58,2.58
NO,Model X,2,18304902,Hose - Battery Coolant Pump 1 to 4-Way Coolant Valve (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,2,18305302,Hose - Charger Outlet (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model X,2,18305502,Hose - DCDC to Battery Coolant Heater (Remove & Replace),Remove and Replace,2.64,2.64
NO,Model X,2,18306102,3 Way Coolant Valve - Radiator Bypass (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,2,18306502,4 Way Coolant Valve - Series/Parallel (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model X,2,18307302,Coolant Heater - Electric - Battery (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model X,2,18307402,Coolant Heater (RHD) (Remove & Replace),Remove and Replace,2.64,2.64
NO,Model X,2,18308502,Battery Coolant Pump 1 (1st Generation) (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model X,2,18308602,Battery Coolant Pump 2 (Remove & Replace),Remove and Replace,2.58,2.58
NO,Model X,2,18308702,Battery Coolant Pump 1 (2nd Generation) (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model X,2,18309002,Hose - Battery Coolant Pump 1 To Chiller (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model X,2,18309052,Hose - Battery Coolant Pump 1 to Chiller (2nd Generation) (Remove and Replace),Remove and Replace,0.84,0.84
NO,Model X,2,18309102,Hose - Battery Coolant Pump 2 To Chiller (Remove & Replace),Remove and Replace,2.46,2.46
NO,Model X,2,18309202,Hose - 4-Way Valve to Chiller (2nd Generation) (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model X,2,18500602,Active Louver - Center (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model X,2,18501002,Duct - Fascia - HVAC (Remove & Replace),Remove and Replace,0.9,0.9
YES,Model X,2,19010100825,Remove Vehicle Label (No Anti-Tamper Residue),Removal,0.06,0.06
YES,Model X,2,19010100902,Vehicle Emission Control Label,Remove and Replace,0.06,0.06
YES,Model X,2,19010100925,Remove Vehicle Label and Anti-Tamper Residue,Removal,0.12,0.12
YES,Model X,2,19010101002,Battery Chemistry Label,Remove and Replace,0.06,0.06
YES,Model X,2,19010101102,Monroney Label,Remove and Replace,0.06,0.06
YES,Model X,2,19010202,Labels - Any (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model X,2,19010303,Labels - Battery Enclosure - Any,Module Reset/Reflashed,0.24,0.24
NO,Model X,2,190135740002,"Correct CE label already present, no further action required.",Test/Adjust,0.1,0.1
NO,Model X,2,20010102,Airbag - Driver (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model X,2,20010202,Knee Airbag - Driver (NA) (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model X,2,20010717,Remove 2nd Row Mono-Post Seat Airbag and Discard,Modify,0.0,0.0
NO,Model X,2,20050002,Buckle - 2nd Row - RH  (Without 2nd Row Bench Seats)(Remove and Replace),Remove and Replace,0.6,0.6
NO,Model X,2,20050302,Retractor - Seatbelt -1st Row - RH (Remove and Replace),Remove and Replace,0.84,0.84
