Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
NO,Model 3,7,70021745,Tesla Bodyshop Exterior Lights Repair - Sublet ,Sublet,0.0,0.0
NO,Model 3,7,70023405,Tesla Bodyshop Wheel Hub Repair - Sublet,Sublet,0.0,0.0
YES,Model 3,7,70060005,Thread Repair,Maintenance,0.0,0.0
YES,Model 3,7,7007300,Other – Sublet,Sublet,0.0,0.0
YES,Model 3,7,7100001,NO LABOR PERFORMED,Repair,0.0,0.0
NO,Model 3,7,7100002,Seasonal Tire Storage,Fee,0.0,0.0
NO,Model 3,7,72000004,California Battery Fee,Fee,0.01,0.01
YES,Model 3,7,72000005,Loaner Fee,Fee,0.0,0.0
NO,Model 3,7,74010008,Dubai Hailstorm Damage (Repair),Restore,7.0,7.0
YES,Model 3,7,91000004,On Site – Education,Customer Education,0.0,0.0
YES,Model 3,7,91020105,Car Wash (Hand Wash),Detail Work,0.25,0.25
YES,Model 3,7,91020115,Car Wash (Mechanical Wash),Maintenance,0.24,0.24
YES,Model 3,7,91022005,Charge Vehicle,Restore,0.0,0.0
YES,Model 3,7,91022407,Vehicle Configuration Update,Program,0.05,0.05
YES,Model 3,7,91029006,Mobile Service Hub Repair,Retrofit,0.0,0.0
NO,Model 3,7,91040205,Loaner Battery Removed/Returned,Maintenance,0.0,0.0
NO,Model 3,7,91041705,Loaner Drive Unit Removed/Returned,Maintenance,0.0,0.0
